Step,AgentID,FirmType,Profit,Inventory,ProductPrice,RevenuePerEmployee,ProductionLevel,NumEmployees,EntryWage,DemandReceived,InventoryDemandRatio,SellThroughRate,ProductionCost,ProductionCapacity,Revenue,Costs,IncomeBracket,NumPeople,SpendRatio,IncomeTaxRate,PostTaxIncome,HouseholdExpense,HouseholdSavings,HealthLevel,Welfare,SkillLevel,SkillType,JobLevel,IsEmployed,Wage
9,49,necessity,2927613.282191001,1268.0,765.9276263741922,201550.02202999138,0.1,17.0,18508.0,707.0,,,2.7155648432340014,3897.0,3224800.352479862,297187.0702888613,,,,,,,,,,,,,0,
9,50,necessity,-301901.09063178336,2527.0,1477.3218598870944,9390.971974331966,0.1,27.0,20967.0,56.0,,,2.484843990361547,3716.0,244165.2713326311,546066.3619644145,,,,,,,,,,,,,0,
9,51,necessity,-235513.81365587987,681.0,387.72145308309115,12615.286268575697,0.37129300000000004,38.0,18844.0,140.0,,,2.6869178687131035,6583.0,466765.5919373008,702279.4055931807,,,,,,,,,,,,,0,
9,52,necessity,-88302.96039397847,7725.0,223.95912373075416,619.8964746555357,0.1,37.0,19473.0,123.0,,,1.7960524183044555,4953.0,22316.273087599286,110619.23348157776,,,,,,,,,,,,,0,
9,53,necessity,-105532.84618288116,10306.0,160.57475446037066,0.0,0.1,33.0,18032.0,0.0,,,2.1717375733013133,6581.0,0.0,105532.84618288116,,,,,,,,,,,,,0,
9,54,necessity,-93136.65082418322,3823.0,323.6013230678958,1184.3325849641785,0.1,24.0,21422.0,710.0,,,2.690575183701153,3801.0,29608.314624104463,122744.96544828768,,,,,,,,,,,,,0,
9,55,necessity,178516.7652849065,6332.0,1036.843574625688,27368.26882167425,0.1,25.0,19873.0,149.0,,,2.9646892538430496,4616.0,656838.451720182,478321.6864352755,,,,,,,,,,,,,0,
9,56,necessity,429201.93836036464,38.0,524.1782527755736,36507.51418538439,0.37129300000000004,29.0,21093.0,552.0,,,2.0763893181331428,4056.0,1022210.3971907628,593008.4588303982,,,,,,,,,,,,,0,
9,57,necessity,-215994.53031311193,1153.0,2884.2596886051924,0.0,0.1,6.0,30535.0,90.0,,,6.292488829416171,749.0,0.0,215994.53031311193,,,,,,,,,,,,,0,
9,58,necessity,-238677.4317343061,2441.0,2025.4998293200265,6089.702839442872,0.1,10.0,32461.0,241.0,,,9.212119236495962,1450.0,54807.325554985844,293484.75728929194,,,,,,,,,,,,,0,
9,59,necessity,84034.45714297352,1750.0,1442.3816994467488,37093.68922997378,0.1,8.0,29029.0,307.0,,,6.7988910896088,1220.0,259655.82460981645,175621.36746684293,,,,,,,,,,,,,0,
9,60,necessity,235529.27117928432,943.0,1726.9684418271067,45293.07223741139,0.1,10.0,25368.0,49.0,,,7.422097053691012,999.0,407637.6501367025,172108.3789574182,,,,,,,,,,,,,0,
9,61,necessity,-28731.534006915957,2594.0,862.9035755395273,28191.716019162122,0.1,6.0,33700.0,400.0,,,6.041188338713538,1970.0,140958.5800958106,169690.11410272657,,,,,,,,,,,,,0,
9,62,necessity,-7861.657604743232,569.0,1654.6142703936014,21046.53365000677,0.11000000000000001,9.0,31486.0,0.0,,,8.487833767620224,1358.0,210465.3365000677,218326.99410481093,,,,,,,,,,,,,0,
9,63,necessity,152637.81267093966,3203.0,1429.608518962908,52958.201740613935,0.1,9.0,33593.0,100.0,,,12.020006599851689,1899.0,423665.6139249115,271027.8012539718,,,,,,,,,,,,,0,
9,64,necessity,139463.68154802275,1164.0,2189.0753860571554,46390.588356268425,0.1,8.0,26406.0,49.0,,,5.040434657131988,847.0,324734.118493879,185270.43694585623,,,,,,,,,,,,,0,
9,65,necessity,-117196.1395600416,1076.0,6226.628740367009,20354.650390932453,0.1,16.0,25886.0,24.0,,,6.199670796524494,676.0,305319.7558639868,422515.8954240284,,,,,,,,,,,,,0,
9,66,necessity,673241.9307877048,2407.0,1520.5272260336526,64528.041532663665,0.1,15.0,32662.0,35.0,,,10.555873512204734,1515.0,903392.5814572913,230150.6506695865,,,,,,,,,,,,,0,
9,67,necessity,306602.38364417973,1266.0,2529.1511253948256,59892.034646338165,0.1,10.0,25747.0,212.0,,,7.640523618084153,924.0,539028.3118170435,232425.92817286373,,,,,,,,,,,,,0,
9,68,necessity,-266140.0819681998,1150.0,8365.020229905791,24279.632896263174,0.1,11.0,31496.0,18.0,,,14.631957408548285,612.0,242796.32896263173,508936.41093083157,,,,,,,,,,,,,0,
9,69,necessity,271914.8002475798,1562.0,3086.3371932037026,50310.55203023426,0.1,11.0,34173.0,130.0,,,12.006810045938023,749.0,503105.52030234266,231190.72005476282,,,,,,,,,,,,,0,
9,70,necessity,669737.3986987752,1544.0,1258.5243184339547,113140.47399175861,0.1,9.0,30288.0,18.0,,,12.288439106090118,1881.0,905123.7919340689,235386.39323529365,,,,,,,,,,,,,0,
9,71,necessity,-148037.66115242615,1748.0,2905.6755337527193,7995.715437117276,0.1,9.0,31352.0,44.0,,,5.104651669316259,727.0,63965.72349693821,212003.38464936437,,,,,,,,,,,,,0,
9,72,necessity,-126114.58368126907,906.0,2015.091281566593,15379.795814723931,0.1,9.0,34367.0,19.0,,,14.019743466555127,1238.0,123038.36651779145,249152.95019906052,,,,,,,,,,,,,0,
9,73,necessity,-150281.01300407908,130.0,1692.6932500952507,4648.25851980404,0.28561000000000003,10.0,30276.0,12.0,,,11.681650123249522,548.0,51130.84371784444,201411.8567219235,,,,,,,,,,,,,0,
9,74,necessity,-382595.18449482427,2367.0,3760.313002735614,11293.346430777643,0.1,17.0,31598.0,43.0,,,10.678696554462542,1497.0,180693.5428924423,563288.7273872666,,,,,,,,,,,,,0,
9,75,necessity,1357255.305523583,497.0,2235.2836133132923,193589.77711963892,0.1,9.0,27358.0,0.0,,,11.861022416711137,868.0,1548718.2169571114,191462.91143352847,,,,,,,,,,,,,0,
9,76,necessity,-304981.3553354254,2491.0,2121.50736512172,2550.240713218933,0.1,9.0,28427.0,0.0,,,11.202872885021621,1556.0,25502.407132189328,330483.7624676147,,,,,,,,,,,,,0,
9,77,necessity,-66215.7279309247,3020.0,1057.650475580157,10382.731754552135,0.1,11.0,31839.0,238.0,,,11.86945981034825,1608.0,103827.31754552135,170043.04547644604,,,,,,,,,,,,,0,
9,78,necessity,-293336.4482250493,1643.0,4593.338428522599,22411.36452184276,0.1,7.0,29636.0,18.0,,,6.813260551670828,1028.0,179290.91617474207,472627.3643997914,,,,,,,,,,,,,0,
9,79,necessity,204683.64104456065,1154.0,4594.577370219435,63386.21041103563,0.1,9.0,26889.0,62.0,,,9.687314515910579,935.0,633862.1041103563,429178.46306579566,,,,,,,,,,,,,0,
9,80,necessity,1259380.0776503398,553.0,2565.1018806441684,154556.50742184007,0.1,11.0,28465.0,138.0,,,13.705326500543254,1125.0,1545565.0742184008,286184.99656806083,,,,,,,,,,,,,0,
9,81,necessity,-63227.73681584798,883.0,8357.398485937405,34122.320302680346,0.1,14.0,31806.0,32.0,,,10.559202502439497,612.0,443590.1639348445,506817.90075069247,,,,,,,,,,,,,0,
9,82,necessity,219886.14478976937,1322.0,1886.2120901070714,35410.36416286937,0.1,14.0,32191.0,93.0,,,9.267582985602946,1280.0,460334.7341173019,240448.5893275325,,,,,,,,,,,,,0,
9,83,necessity,484284.605349845,266.0,2299.4275839511106,60504.31646329772,0.11000000000000001,12.0,28085.0,142.0,,,6.419209632604418,808.0,665547.4810962749,181262.8757464299,,,,,,,,,,,,,0,
9,84,necessity,-290607.47999570565,954.0,1023.4359364343625,11895.244891687596,0.169169,15.0,29597.0,214.0,,,13.152190757080911,1855.0,166533.42848362634,457140.908479332,,,,,,,,,,,,,0,
9,85,necessity,-101290.8207535397,886.0,3007.852456689538,7536.025574483876,0.1,11.0,31452.0,168.0,,,14.320090509453161,640.0,90432.30689380651,191723.1276473462,,,,,,,,,,,,,0,
9,86,necessity,-173783.75145683083,2139.0,1369.951211542629,0.0,0.1,7.0,26010.0,33.0,,,9.796269576824464,1271.0,0.0,173783.75145683083,,,,,,,,,,,,,0,
9,87,luxury,-1216475.9937195124,915.0,26467.139363221857,615.9177463655371,0.1,42.0,65225.0,0.0,,,96.92840037570863,472.0,26484.463093718095,1242960.4568132304,,,,,,,,,,,,,0,
9,88,luxury,-941736.8398680751,893.0,22440.492802886027,2495.1235054000526,0.1,71.0,64501.0,24.0,,,129.63171753439647,495.0,179648.8923888038,1121385.7322568789,,,,,,,,,,,,,0,
9,89,luxury,-948720.6293735125,880.0,28832.682157052215,9050.85565016615,0.1,50.0,72088.0,3.0,,,190.92242972723585,490.0,461593.63815847365,1410314.267531986,,,,,,,,,,,,,0,
9,90,luxury,-658776.1648815766,1099.0,18414.911916146393,24610.21184739683,0.1,19.0,61711.0,10.0,,,137.5567593752656,600.0,442983.81325314293,1101759.9781347194,,,,,,,,,,,,,0,
9,91,luxury,-3184293.4774501733,931.0,79764.66413615705,5524.2620377731255,0.1,59.0,60357.0,0.0,,,90.78808275033597,442.0,320407.1981908413,3504700.6756410147,,,,,,,,,,,,,0,
9,92,luxury,-564916.1243320585,938.0,15312.381455474879,984.236892460751,0.1,79.0,71580.0,0.0,,,192.7703750322161,423.0,76770.47761193858,641686.6019439971,,,,,,,,,,,,,0,
9,93,luxury,-362728.3338189679,815.0,17369.456097136528,5879.3935674916875,0.1,69.0,65436.0,11.0,,,53.277759354605266,442.0,399798.76258943474,762527.0964084027,,,,,,,,,,,,,0,
9,94,luxury,-958141.8188790943,1013.0,17185.53586646612,9961.122264854934,0.1,18.0,69770.0,0.0,,,55.64289747015677,666.0,189261.32303224373,1147403.141911338,,,,,,,,,,,,,0,
9,95,luxury,-121062.02975735694,466.0,8732.899454444263,4597.449485998122,0.1,41.0,67279.0,40.0,,,175.44939980145534,347.0,183897.9794399249,304960.00919728185,,,,,,,,,,,,,0,
9,96,luxury,-652099.8905840273,1201.0,12104.813645203545,3843.324660089282,0.1,42.0,68807.0,9.0,,,89.34505632525378,674.0,157576.31106366057,809676.2016476878,,,,,,,,,,,,,0,
9,97,luxury,-655505.5694194704,533.0,24419.382345464317,6114.685410040293,0.1,17.0,46978.0,0.0,,,54.597934842423115,308.0,97834.9665606447,753340.5359801151,,,,,,,,,,,,,0,
9,98,luxury,-262250.7578372952,388.0,18854.772001910373,4135.9730635134965,0.1,33.0,56573.0,11.0,,,51.245664368196735,207.0,132351.1380324319,394601.8958697271,,,,,,,,,,,,,0,
9,99,luxury,-350582.88506283617,517.0,9266.191540225776,689.653225094678,0.1,26.0,54927.0,5.0,,,91.79883426370787,398.0,18620.637077556305,369203.52214039245,,,,,,,,,,,,,0,
9,100,luxury,-473118.6887687753,959.0,15308.300392939784,9666.008378717674,0.1,28.0,53284.0,31.0,,,48.9897149374068,484.0,260982.22622537718,734100.9149941525,,,,,,,,,,,,,0,
9,101,luxury,-331298.7233839913,454.0,8519.837545754723,388.57930038919676,0.1,23.0,49329.0,7.0,,,65.19066863327981,398.0,8548.744608562329,339847.4679925536,,,,,,,,,,,,,0,
9,102,luxury,-400337.1119665195,638.0,10573.003179995298,0.0,0.1,30.0,58888.0,12.0,,,75.20471241394945,379.0,0.0,400337.1119665195,,,,,,,,,,,,,0,
9,103,luxury,-1000764.6877709498,351.0,56077.41907620895,3889.912072469839,0.1,28.0,62176.0,1.0,,,92.85065443865574,196.0,112807.45010162533,1113572.137872575,,,,,,,,,,,,,0,
9,104,luxury,-414958.0126322285,304.0,25983.31889260192,0.0,0.1,9.0,51657.0,16.0,,,106.37578951428006,165.0,0.0,414958.0126322285,,,,,,,,,,,,,0,
9,105,luxury,-998908.1117408662,716.0,30402.36732407376,7037.38793001236,0.1,12.0,59240.0,0.0,,,118.47675856359395,362.0,91486.04309016067,1090394.154831027,,,,,,,,,,,,,0,
9,106,luxury,-947055.7905156147,557.0,45165.50977710016,14267.947172679644,0.1,20.0,64804.0,0.0,,,111.97970482664928,269.0,271090.99628091324,1218146.786796528,,,,,,,,,,,,,0,
9,107,luxury,-1479407.0229206944,725.0,46358.370150607356,0.0,0.1,16.0,77103.0,2.0,,,141.3743792749517,317.0,0.0,1479407.0229206944,,,,,,,,,,,,,0,
9,108,luxury,-397106.85599297745,209.0,66486.53498889437,44400.74448713639,0.1,10.0,66084.0,0.0,,,88.88590764404479,121.0,399606.7003842275,796713.556377205,,,,,,,,,,,,,0,
9,109,luxury,-1224842.6258834584,249.0,122704.77603503488,10681.486996842186,0.1,22.0,77432.0,0.0,,,102.19074097899912,124.0,245674.2009273703,1470516.8268108286,,,,,,,,,,,,,0,
9,110,luxury,531374.3385231912,420.0,35228.417770922315,160510.1232903047,0.1,10.0,77277.0,9.0,,,102.12721532034314,262.0,1444591.1096127424,913216.7710895513,,,,,,,,,,,,,0,
9,111,luxury,-1307481.8123870967,265.0,100956.94637768474,5061.537022517417,0.1,19.0,76402.0,3.0,,,86.7656845153744,137.0,101230.74045034836,1408712.552837445,,,,,,,,,,,,,0,
10,2,necessity,-14341.383286921446,13287.0,81.33053031892067,1866.185743131115,0.1,32.0,20236.0,1769.0,,,2.8194766848039143,8891.0,57851.75803706457,72193.14132398601,,,,,,,,,,,,,0,
10,3,necessity,-39259.348945778256,10050.0,106.50255950441237,415.74967395051146,0.1,69.0,21953.0,330.0,,,4.3826111236137395,6430.0,29102.477176535802,68361.82612231406,,,,,,,,,,,,,0,
10,4,necessity,879026.3018606085,6183.0,449.9338535429337,25281.53519464557,0.1,44.0,21637.0,64.0,,,3.306189228240619,4634.0,1087106.0133697595,208079.71150915106,,,,,,,,,,,,,0,
10,5,necessity,-289882.10467863444,18015.0,400.62505608332697,573.029192938109,0.1,83.0,20648.0,1158.0,,,2.876320742769594,8452.0,48134.45220680116,338016.5568854356,,,,,,,,,,,,,0,
10,6,necessity,-52798.07586331188,7688.0,121.86216565176223,13.547678676264946,0.1,98.0,20931.0,411.0,,,3.823604808206529,4451.0,1341.2201889502296,54139.296052262114,,,,,,,,,,,,,0,
10,7,necessity,38108.59735352037,8768.0,344.23531256641814,6871.9963521088375,0.1,36.0,20918.0,743.0,,,3.6316991100813274,6307.0,254263.86502802698,216155.2676745066,,,,,,,,,,,,,0,
10,8,necessity,-410010.5592649174,15451.0,600.5771007701062,346.27612108080507,0.1,112.0,24351.0,220.0,,,2.0168668744443856,7504.0,39129.20168213097,449139.7609470484,,,,,,,,,,,,,0,
10,9,necessity,-68299.59787216371,10436.0,123.58642046329085,0.0,0.1,46.0,20034.0,3418.0,,,3.0643311875530204,5533.0,0.0,68299.59787216371,,,,,,,,,,,,,0,
10,10,necessity,-51939.74611302302,636.0,91.78134253786254,4553.4028520324155,0.37129300000000004,32.0,20046.0,378.0,,,3.191165878771783,8002.0,150262.29411706972,202202.04023009274,,,,,,,,,,,,,0,
10,11,necessity,-18394.895391934784,14993.0,567.845877168112,6520.588297637772,0.1,63.0,23107.0,68.0,,,3.197544843080358,7685.0,417317.6510488174,435712.54644075216,,,,,,,,,,,,,0,
10,12,necessity,389871.8248590192,5460.0,666.3857231933439,12267.119598938736,0.1,70.0,22973.0,0.0,,,2.4224647706041385,6868.0,846431.2523267728,456559.4274677536,,,,,,,,,,,,,0,
10,13,necessity,240429.06409650377,11790.0,136.94960442091445,3712.6368612391866,0.1,86.0,21605.0,1612.0,,,2.3473321951028288,5491.0,315574.1332053309,75145.06910882708,,,,,,,,,,,,,0,
10,14,necessity,-73936.21478125863,956.0,100.18323067084988,1306.4598932224806,0.37129300000000004,104.0,21850.0,0.0,,,2.3437444376083825,7461.0,137178.28878836046,211114.5035696191,,,,,,,,,,,,,0,
10,15,necessity,-424596.6068063149,8623.0,798.8953271134864,411.8552143251701,0.1,36.0,23487.0,0.0,,,3.38412464079335,5525.0,15238.642930031294,439835.2497363462,,,,,,,,,,,,,0,
10,16,necessity,-112196.1465706531,5526.0,444.14822716495974,998.2246317972263,0.1,80.0,20601.0,644.0,,,2.150876437609153,4354.0,80856.19517557533,193052.34174622843,,,,,,,,,,,,,0,
10,17,necessity,-57314.84737968898,7321.0,84.85762488018392,125.39186069168657,0.1,60.0,21277.0,0.0,,,3.188567509350146,7672.0,7648.903502192881,64963.75088188186,,,,,,,,,,,,,0,
10,18,necessity,-42787.03758741636,17514.0,94.92411632164092,674.2798400641518,0.1,41.0,22609.0,3341.0,,,4.044703463607032,7347.0,26971.193602566073,69758.23118998243,,,,,,,,,,,,,0,
10,19,necessity,-60567.989583919465,9329.0,117.53615127998594,229.5904564587163,0.1,79.0,23131.0,1310.0,,,3.8987974291445564,6731.0,18367.236516697303,78935.22610061677,,,,,,,,,,,,,0,
10,20,necessity,-196958.09426262355,6539.0,379.1178933951279,240.30685015604487,0.1,89.0,21684.0,285.0,,,2.9430235919241685,5781.0,21627.61651404404,218585.71077666758,,,,,,,,,,,,,0,
10,21,necessity,-53182.47388262226,7007.0,107.11424461937511,259.47407116405077,0.1,64.0,21484.0,306.0,,,2.274128543069608,6557.0,16865.8146256633,70048.28850828556,,,,,,,,,,,,,0,
10,22,necessity,61957.566459921596,15295.0,254.9207329010317,4569.15255437755,0.1,61.0,24407.0,96.0,,,1.9712928240343435,8327.0,274149.153262653,212191.58680273138,,,,,,,,,,,,,0,
10,23,necessity,-201445.48210521345,10465.0,319.54992411089967,323.95621735412743,0.1,73.0,24096.0,161.0,,,3.566550524572253,7060.0,23972.76008420543,225418.24218941887,,,,,,,,,,,,,0,
10,24,necessity,-40249.543730605066,2891.0,151.30754809546863,625.5311740433636,0.1,38.0,20409.0,1021.0,,,2.1210234504974643,4281.0,24395.71578769118,64645.25951829625,,,,,,,,,,,,,0,
10,25,necessity,-68082.07825981468,13915.0,275.97729422238,1679.294889977995,0.1,106.0,23151.0,1078.0,,,3.9640458032323718,8995.0,179684.55322764546,247766.63148746014,,,,,,,,,,,,,0,
10,26,necessity,103881.76521223338,8507.0,315.1024777463518,3646.6322369940885,0.1,86.0,20784.0,432.0,,,2.452264640308875,6785.0,317257.0046184857,213375.2394062523,,,,,,,,,,,,,0,
10,27,necessity,-57488.28101764957,9790.0,403.7275228659095,3450.5755273814157,0.1,45.0,20887.0,0.0,,,2.407132467132703,5197.0,151825.3232047823,209313.60422243187,,,,,,,,,,,,,0,
10,28,necessity,-100552.83257782644,6161.0,590.7081723478435,3107.366133169065,0.1,34.0,21757.0,401.0,,,1.8557821568219932,3551.0,108757.81466091728,209310.64723874372,,,,,,,,,,,,,0,
10,29,necessity,238292.99886841088,3296.0,336.67559134135485,9449.470361629848,0.1,47.0,20248.0,1440.0,,,3.0341733851007193,5836.0,434675.636634973,196382.6377665621,,,,,,,,,,,,,0,
10,30,necessity,-190796.53420754775,1791.0,520.2862994383527,0.0,0.1,18.0,19054.0,252.0,,,2.28432581709554,3347.0,0.0,190796.53420754775,,,,,,,,,,,,,0,
10,31,necessity,57224.13702706734,10274.0,126.51395222407295,3635.012980595919,0.1,34.0,20227.0,963.0,,,2.315928742105291,4962.0,119955.42835966533,62731.29133259798,,,,,,,,,,,,,0,
10,32,necessity,-36215.09673748826,11940.0,298.8262962739995,6807.9217295666,0.1,26.0,18646.0,533.0,,,3.1276022986326675,6916.0,170198.043239165,206413.13997665327,,,,,,,,,,,,,0,
10,33,necessity,-177324.4989065715,8208.0,390.7869708634727,0.0,0.1,48.0,18160.0,0.0,,,2.2302366451169595,4536.0,0.0,177324.4989065715,,,,,,,,,,,,,0,
10,34,necessity,218426.7234257462,10979.0,404.2433765562649,18339.222909879154,0.1,26.0,21302.0,78.0,,,2.5315345419607604,5938.0,458480.57274697884,240053.84932123264,,,,,,,,,,,,,0,
10,35,necessity,-127078.20828622484,7103.0,327.365885265207,1147.0701516397464,0.1,47.0,20049.0,252.0,,,2.2002429343207144,5568.0,55059.36727870783,182137.57556493266,,,,,,,,,,,,,0,
10,36,necessity,49628.6528406718,2089.0,464.7676988087416,7554.076042419922,0.1,31.0,19523.0,441.0,,,2.291289841854908,4151.0,241730.4333574375,192101.7805167657,,,,,,,,,,,,,0,
10,37,necessity,-127195.41755003718,4743.0,317.5074915992235,1890.2688386685636,0.1,41.0,18630.0,347.0,,,2.877505629997528,6548.0,79391.29122407967,206586.70877411685,,,,,,,,,,,,,0,
10,38,necessity,-21407.591473591718,8179.0,85.61471002016576,1002.4543888782265,0.1,29.0,19313.0,1361.0,,,2.36454912740239,6016.0,30073.631666346795,51481.22313993851,,,,,,,,,,,,,0,
10,39,necessity,-140338.28199270135,6761.0,751.2218601844464,4846.644297245247,0.1,21.0,21932.0,222.0,,,2.1190164733099586,3162.0,96932.88594490493,237271.16793760628,,,,,,,,,,,,,0,
10,40,necessity,-47591.055737977236,1513.0,31.675130872132087,280.74692968032224,0.37129300000000004,46.0,18375.0,6032.0,,,2.9882685485873743,6749.0,13195.105694975146,60786.16143295238,,,,,,,,,,,,,0,
10,41,necessity,-16742.391374150728,5354.0,611.8927263926752,6917.274530100018,0.1,26.0,20070.0,25.0,,,3.1196794401063443,3340.0,186766.41231270047,203508.8036868512,,,,,,,,,,,,,0,
10,42,necessity,137534.5731666573,5558.0,176.25261439330825,6276.657967555695,0.1,35.0,21084.0,1789.0,,,3.011555121278337,4309.0,213406.37089689364,75871.79773023636,,,,,,,,,,,,,0,
10,43,necessity,-28179.92224071847,395.0,84.46242898317786,3699.397920957241,0.4826809000000001,46.0,19265.0,1967.0,,,1.5607901937039153,6387.0,166472.90644307583,194652.8286837943,,,,,,,,,,,,,0,
10,44,necessity,-179799.42401625487,11063.0,348.6070593682271,653.9269977911043,0.1,33.0,19847.0,0.0,,,1.6966855310684055,5765.0,20925.66392931534,200725.0879455702,,,,,,,,,,,,,0,
10,45,necessity,-57594.42828965557,9324.0,104.74991706041963,0.0,0.1,39.0,19893.0,0.0,,,2.3172362178676473,5501.0,0.0,57594.42828965557,,,,,,,,,,,,,0,
10,46,necessity,-188384.75396009706,5932.0,956.4089164099921,4479.004269761427,0.1,51.0,19409.0,92.0,,,1.627040747419284,4317.0,223950.21348807137,412334.96744816843,,,,,,,,,,,,,0,
10,47,necessity,4256.325907736791,0.0,54.934328639443024,2419.846644664894,0.21970000000000003,23.0,18224.0,510.0,,,2.917853104729551,5919.0,58076.31947195746,53819.99356422067,,,,,,,,,,,,,0,
10,48,necessity,29152.030168123863,1231.0,151.02170804005286,6879.685101748321,0.1,17.0,19991.0,817.0,,,1.775798999720888,4463.0,110074.96162797314,80922.93145984928,,,,,,,,,,,,,0,
10,49,necessity,44558.384962986114,951.0,140.0063917549524,5809.27533540316,0.13,16.0,18508.0,356.0,,,2.7155648432340014,3897.0,98757.68070185372,54199.29573886761,,,,,,,,,,,,,0,
10,50,necessity,-51977.24437440124,2843.0,164.93552022972952,343.729081738618,0.1,26.0,20967.0,1700.0,,,2.484843990361547,3716.0,9280.685206942686,61257.92958134393,,,,,,,,,,,,,0,
10,51,necessity,-50473.60067562911,2985.0,22.165759242520785,83.9645734557138,0.40842230000000007,37.0,18844.0,1240.0,,,2.6869178687131035,6583.0,3190.6537913171246,53664.25446694624,,,,,,,,,,,,,0,
10,52,necessity,-146096.8882533586,8097.0,393.4861543946853,1309.3540073504118,0.1,38.0,19473.0,107.0,,,1.7960524183044555,4953.0,48446.09827196524,194542.98652532382,,,,,,,,,,,,,0,
10,53,necessity,-172353.48418635986,10964.0,262.0131617201206,0.0,0.1,34.0,18032.0,1175.0,,,2.1717375733013133,6581.0,0.0,172353.48418635986,,,,,,,,,,,,,0,
10,54,necessity,56736.799941204,3493.0,171.5237685775536,5075.628839517275,0.1,25.0,21422.0,198.0,,,2.690575183701153,3801.0,121815.0921484146,65078.292207210594,,,,,,,,,,,,,0,
10,55,necessity,-36294.2359352685,6645.0,116.130272436191,692.5918968464797,0.1,24.0,19873.0,1267.0,,,2.9646892538430496,4616.0,17314.79742116199,53609.0333564305,,,,,,,,,,,,,0,
10,56,necessity,-40088.47065770295,992.0,43.25630163654114,830.0571658557308,0.4826809000000001,28.0,21093.0,4342.0,,,2.0763893181331428,4056.0,24071.65780981619,64160.12846751914,,,,,,,,,,,,,0,
10,57,necessity,19085.61885841789,1138.0,1262.2252081324616,18943.33803226282,0.1,7.0,30535.0,33.0,,,6.292488829416171,749.0,113660.02819357693,94574.40933515904,,,,,,,,,,,,,0,
10,58,necessity,53909.53103190966,2345.0,560.923641876455,13518.749432236198,0.1,11.0,32461.0,0.0,,,9.212119236495962,1450.0,135187.49432236198,81277.96329045232,,,,,,,,,,,,,0,
10,59,necessity,390838.171591373,1565.0,2109.668308755197,80966.55563591703,0.1,9.0,29029.0,56.0,,,6.7988910896088,1220.0,647732.4450873362,256894.27349596325,,,,,,,,,,,,,0,
10,60,necessity,-119287.62200946231,994.0,2354.304503981478,11538.05798968392,0.1,9.0,25368.0,24.0,,,7.422097053691012,999.0,115380.5798968392,234668.20190630152,,,,,,,,,,,,,0,
10,61,necessity,90949.41534662971,2391.0,447.21614856402726,29817.057681763938,0.1,7.0,33700.0,188.0,,,6.041188338713538,1970.0,178902.34609058363,87952.93074395391,,,,,,,,,,,,,0,
10,62,necessity,-91227.84004766676,718.0,616.9650653378147,0.0,0.1,8.0,31486.0,62.0,,,8.487833767620224,1358.0,0.0,91227.84004766676,,,,,,,,,,,,,0,
10,63,necessity,-45838.87627919054,3293.0,511.6420539142337,5685.537402898289,0.1,8.0,33593.0,343.0,,,12.020006599851689,1899.0,51169.8366260846,97008.71290527514,,,,,,,,,,,,,0,
10,64,necessity,-30565.398895147453,1200.0,856.8338023749282,5253.761007254731,0.1,7.0,26406.0,210.0,,,5.040434657131988,847.0,42030.08805803785,72595.4869531853,,,,,,,,,,,,,0,
10,65,necessity,-325578.97413411364,1120.0,7416.7096044148575,11135.655253835126,0.1,15.0,25886.0,26.0,,,6.199670796524494,676.0,178170.48406136202,503749.4581954757,,,,,,,,,,,,,0,
10,66,necessity,-241388.64029128943,2524.0,2072.2802159256694,4840.396588570583,0.1,14.0,32662.0,15.0,,,10.555873512204734,1515.0,72605.94882855874,313994.58911984815,,,,,,,,,,,,,0,
10,67,necessity,99934.15230456855,1146.0,832.0370245995499,17640.155427152953,0.1,9.0,25747.0,84.0,,,7.640523618084153,924.0,176401.55427152955,76467.401966961,,,,,,,,,,,,,0,
10,68,necessity,-421341.9685461753,1193.0,9823.477095357825,16093.655096150733,0.1,10.0,31496.0,42.0,,,14.631957408548285,612.0,177030.20605765807,598372.1746038334,,,,,,,,,,,,,0,
10,69,necessity,233624.22264592804,1507.0,4241.385983550076,50116.22955314651,0.1,10.0,34173.0,5.0,,,12.006810045938023,749.0,551278.5250846116,317654.3024386836,,,,,,,,,,,,,0,
10,70,necessity,-298852.2944165391,1714.0,1764.8240191989144,3536.0095615320033,0.1,8.0,30288.0,0.0,,,12.288439106090118,1881.0,31824.08605378803,330676.3804703271,,,,,,,,,,,,,0,
10,71,necessity,-130381.53427914184,1777.0,4501.25287803844,22009.003067586036,0.1,10.0,31352.0,9.0,,,5.104651669316259,727.0,198081.02760827434,328462.5618874162,,,,,,,,,,,,,0,
10,72,necessity,-285267.7873624962,1011.0,2722.5648230725956,5755.082436392941,0.1,8.0,34367.0,141.0,,,14.019743466555127,1238.0,51795.741927536474,337063.5292900327,,,,,,,,,,,,,0,
10,73,necessity,-80713.28209984765,275.0,558.2182532746293,674.1215688484803,0.19992700000000002,9.0,30276.0,1185.0,,,11.681650123249522,548.0,6741.215688484803,87454.49778833246,,,,,,,,,,,,,0,
10,74,necessity,-468616.5649244954,2474.0,4385.20857532277,11098.712043724536,0.1,16.0,31598.0,10.0,,,10.678696554462542,1497.0,188678.10474331712,657294.6696678125,,,,,,,,,,,,,0,
10,75,necessity,-262229.4796741586,584.0,3049.6327344219394,0.0,0.1,8.0,27358.0,12.0,,,11.861022416711137,868.0,0.0,262229.4796741586,,,,,,,,,,,,,0,
